"","year","artist","track","time","week","rank","date"
"4385",2000,"Profyle","Liar","3:57",18,81,2001-01-13
"4386",2000,"Rascal Flatts","Prayin' For Daylight","3:36",18,65,2000-09-02
"4387",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",18,66,2000-07-15
"4388",2000,"Red Hot Chili Peppers","Californication","5:21",18,89,2000-11-25
"4389",2000,"Red Hot Chili Peppers","Otherside","4:13",18,16,2000-06-10
"4390",2000,"Rimes, LeAnn","Big Deal","3:03",18,43,2000-02-12
"4391",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",18,79,2001-01-06
"4392",2000,"Rimes, LeAnn","I Need You","3:42",18,16,2000-09-23
"4393",2000,"Rogers, Kenny","Buy Me A Rose","3:46",18,84,2000-07-08
"4394",2000,"Ruff Endz","No More","3:56",18,23,2000-10-28
"4395",2000,"Sammie","I Like It","4:09",18,93,2000-05-27
"4396",2000,"Santana","Maria, Maria","4:18",18,1,2000-06-10
"4397",2000,"Savage Garden","Crash And Burn","4:41",18,63,2000-08-05
"4398",2000,"Savage Garden","I Knew I Loved You","4:07",18,2,2000-02-19
"4399",2000,"SheDaisy","I Will.. But","3:40",18,81,2000-11-11
"4400",2000,"Sisqo","Got To Get It","3:52",18,82,2000-03-18
"4401",2000,"Sisqo","Incomplete","3:52",18,10,2000-10-21
"4402",2000,"Sisqo","Thong Song","4:05",18,3,2000-05-27
"4403",2000,"Sister Hazel","Change Your Mind","4:02",18,98,2000-11-11
"4404",2000,"Smash Mouth","Then The Morning Com...","3:04",18,23,2000-02-26
"4405",2000,"Son By Four","A Puro Dolor (Purest...","3:30",18,32,2000-08-05
"4406",2000,"Sonique","It Feels So Good","3:48",18,14,2000-05-20
"4407",2000,"SoulDecision","Faded","3:25",18,34,2000-11-04
"4408",2000,"Spears, Britney","From The Bottom Of M...","4:30",18,92,2000-05-27
"4409",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",18,85,2000-08-19
"4410",2000,"Sting","Desert Rose","3:52",18,19,2000-09-09
"4411",2000,"Strait, George","Go On","3:48",18,88,2000-12-23
"4412",2000,"Strait, George","The Best Day","3:24",18,49,2000-05-27
"4413",2000,"Sugar Ray","Falls Apart","4:15",18,97,2000-05-13
"4414",2000,"Third Eye Blind","Never Let You Go","3:57",18,25,2000-05-20
"4415",2000,"Thomas, Carl","Emotional","4:31",18,82,2001-03-24
"4416",2000,"Thomas, Carl","I Wish","3:50",18,44,2000-07-22
"4417",2000,"Tippin, Aaron","Kiss This","2:53",18,92,2000-12-23
"4418",2000,"Train","Meet Virginia","3:55",18,24,2000-02-05
"4419",2000,"Tritt, Travis","Best Of Intentions","4:15",18,31,2000-12-16
"4420",2000,"Vassar, Phil","Carlene","4:07",18,96,2000-07-01
"4421",2000,"Vassar, Phil","Just Another Day In ...","3:54",18,70,2001-01-27
"4422",2000,"Vertical Horizon","Everything You Want","4:01",18,6,2000-05-20
"4423",2000,"Vertical Horizon","You're A God","3:45",18,41,2000-12-23
"4424",2000,"Walker, Clay","The Chain Of Love","5:03",18,94,2000-08-12
"4425",2000,"Westlife","Swear It Again","4:07",18,33,2000-07-29
"4426",2000,"Williams, Robbie","Angels","3:56",18,89,2000-03-18
"4427",2000,"Wills, Mark","Back At One","4:00",18,99,2000-05-13
"4428",2000,"matchbox twenty","Bent","4:12",18,3,2000-08-26
"4429",2000,"3 Doors Down","Kryptonite","3:53",19,18,2000-08-12
"4430",2000,"3 Doors Down","Loser","4:24",19,73,2001-02-24
"4431",2000,"98^0","Give Me Just One Nig...","3:24",19,93,2000-12-23
"4432",2000,"Aaliyah","I Don't Wanna","4:15",19,83,2000-06-03
"4433",2000,"Aaliyah","Try Again","4:03",19,3,2000-07-22
"4434",2000,"Adams, Yolanda","Open My Heart","5:30",19,79,2000-12-30
"4435",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",19,23,2000-12-09
"4436",2000,"Aguilera, Christina","I Turn To You","4:00",19,29,2000-08-19
"4437",2000,"Aguilera, Christina","What A Girl Wants","3:18",19,18,2000-04-01
"4438",2000,"Alice Deejay","Better Off Alone","6:50",19,79,2000-08-12
"4439",2000,"Amber","Sexual","4:38",19,95,1999-11-20
"4440",2000,"Anthony, Marc","My Baby You","3:59",19,91,2001-01-20
"4441",2000,"Anthony, Marc","You Sang To Me","3:50",19,9,2000-07-01
"4442",2000,"Avant","My First Love","4:28",19,81,2001-03-10
"4443",2000,"Avant","Separated","4:13",19,40,2000-09-02
"4444",2000,"BBMak","Back Here","3:35",19,17,2000-09-02
"4445",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",19,62,2001-02-17
"4446",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",19,23,2000-05-06
"4447",2000,"Badu, Erkyah","Bag Lady","5:03",19,56,2000-12-23
"4448",2000,"Baha Men","Who Let The Dogs Out","3:17",19,78,2000-11-25
"4449",2000,"Barenaked Ladies","Pinch Me","3:46",19,21,2001-01-13
"4450",2000,"Black, Clint","Been There","5:28",19,95,2000-06-24
"4451",2000,"Blaque","Bring It All To Me","3:46",19,15,2000-02-26
"4452",2000,"Blink-182","All The Small Things","2:52",19,18,2000-04-08
"4453",2000,"Bon Jovi","It's My Life","3:44",19,85,2000-12-16
"4454",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",19,12,2000-07-22
"4455",2000,"Braxton, Toni","Just Be A Man About ...","4:10",19,89,2000-12-02
"4456",2000,"Brock, Chad","Yes!","3:22",19,53,2000-08-12
"4457",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",19,98,2000-10-14
"4458",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",19,82,2000-04-15
"4459",2000,"Chesney, Kenny","I Lost It","3:54",19,89,2001-02-24
"4460",2000,"Common","The Light","3:55",19,99,2000-12-09
"4461",2000,"Counting Crows","Hanginaround","4:07",19,61,2000-03-11
"4462",2000,"Creed","Higher","5:16",19,60,2000-01-15
"4463",2000,"Creed","With Arms Wide Open","3:52",19,19,2000-09-16
"4464",2000,"DMX","Party Up (Up In Here...","3:45",19,44,2000-07-01
"4465",2000,"DMX","What You Want","4:05",19,99,2000-11-04
"4466",2000,"Da Brat","What'Chu Like","3:57",19,68,2000-10-07
"4467",2000,"Davidson, Clay","Unconditional","3:56",19,63,2000-07-29
"4468",2000,"Destiny's Child","Independent Women Pa...","3:38",19,1,2001-01-27
"4469",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",19,3,2000-09-16
"4470",2000,"Destiny's Child","Say My Name","4:31",19,5,2000-04-29
"4471",2000,"Dion, Celine","That's The Way It Is","4:03",19,7,2000-03-18
"4472",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",19,59,2000-04-01
"4473",2000,"Dixie Chicks, The","Without You","3:32",19,51,2001-02-10
"4474",2000,"Dr. Dre","Forgot About Dre","3:42",19,80,2000-05-27
"4475",2000,"Dr. Dre","The Next Episode","2:38",19,52,2000-09-30
"4476",2000,"Dream","He Loves U Not","3:43",19,7,2001-02-03
"4477",2000,"Eiffel 65","Blue","3:29",19,76,2000-04-15
"4478",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",19,23,2000-04-01
"4479",2000,"Eminem","The Real Slim Shady","4:42",19,98,2000-09-09
"4480",2000,"Evans, Sara","Born To Fly","5:36",19,81,2001-02-24
"4481",2000,"Everclear","Wonderful","4:30",19,36,2000-11-11
"4482",2000,"Filter","Take A Picture","4:23",19,31,2000-04-01
"4483",2000,"Foo Fighters","Learn To Fly","3:55",19,35,2000-02-19
"4484",2000,"Gilman, Billy","One Voice","4:07",19,97,2000-10-21
"4485",2000,"Goo Goo Dolls","Broadway","3:54",19,85,2000-08-26
"4486",2000,"Gray, Macy","I Try","3:52",19,14,2000-06-24
"4487",2000,"Griggs, Andy","She's More","3:19",19,77,2000-07-15
"4488",2000,"Heatherly, Eric","Flowers On The Wall","3:16",19,83,2000-09-02
"4489",2000,"Henley, Don","Taking You Home","4:08",19,87,2000-10-28
"4490",2000,"Hill, Faith","Breathe","4:04",19,3,2000-03-11
"4491",2000,"Houston, Whitney","My Love Is Your Love","4:16",19,4,2000-01-08
"4492",2000,"IMx","Stay The Night","3:37",19,79,2000-02-12
"4493",2000,"Iglesias, Enrique","Be With You","3:36",19,24,2000-08-05
"4494",2000,"Ja Rule","Between Me And You","4:05",19,42,2001-01-20
"4495",2000,"Jackson, Alan","It Must Be Love","2:53",19,84,2000-10-28
"4496",2000,"Jagged Edge","He Can't Love U","3:30",19,69,2000-04-15
"4497",2000,"Jagged Edge","Let's Get Married","4:23",19,21,2000-09-09
"4498",2000,"Janet","Doesn't Really Matte...","4:17",19,8,2000-10-21
"4499",2000,"Jay-Z","Big Pimpin'","3:55",19,41,2000-08-26
"4500",2000,"Jay-Z","I Just Wanna Love U ...","3:50",19,29,2001-03-03
"4501",2000,"Jean, Wyclef","911","4:00",19,96,2001-02-10
"4502",2000,"Joe","I Wanna Know","4:57",19,11,2000-05-06
"4503",2000,"Jones, Donell","Where I Wanna Be","6:22",19,55,2000-08-26
"4504",2000,"Jordan, Montell","Get It On.. Tonite","4:34",19,7,2000-02-26
"4505",2000,"Kandi","Don't Think I'm Not","3:50",19,25,2000-12-09
"4506",2000,"Keith, Toby","How Do You Like Me N...","3:29",19,52,2000-06-03
"4507",2000,"Kid Rock","Only God Knows Why","5:27",19,69,2000-06-24
"4508",2000,"Lawrence, Tracy","Lessons Learned","2:55",19,99,2000-06-03
"4509",2000,"Lil Bow Wow","Bounce With Me","3:22",19,99,2000-12-23
"4510",2000,"Lonestar","Amazed","4:25",19,43,1999-10-09
"4511",2000,"Lonestar","Smile","3:33",19,85,2000-04-22
"4512",2000,"Lonestar","What About Now","3:30",19,61,2000-10-14
"4513",2000,"Lopez, Jennifer","Feelin' Good","4:28",19,96,2000-06-24
"4514",2000,"Lucy Pearl","Dance Tonight","3:45",19,92,2000-09-23
"4515",2000,"Ludacris","What's Your Fantasy","4:16",19,32,2001-02-03
"4516",2000,"Madison Avenue","Don't Call Me Baby","3:44",19,90,2000-11-11
"4517",2000,"Madonna","Music","3:45",19,20,2000-12-16
"4518",2000,"Mary Mary","Shackles (Praise You...","3:12",19,84,2000-07-29
"4519",2000,"McBride, Martina","Love's The Only Hous...","5:13",19,92,2000-06-10
"4520",2000,"McEntire, Reba","I'll Be","4:23",19,94,2000-09-16
"4521",2000,"McEntire, Reba","What Do You Say","3:26",19,68,2000-03-04
"4522",2000,"McGraw, Tim","My Best Friend","4:33",19,46,2000-04-01
"4523",2000,"McGraw, Tim","My Next Thirty Years","3:37",19,58,2001-02-24
"4524",2000,"Messina, Jo Dee","That's The Way","3:17",19,51,2000-10-28
"4525",2000,"Metallica","I Disappear","4:26",19,89,2000-09-16
"4526",2000,"Montgomery, John Michael","The Little Girl","3:52",19,74,2001-01-13
"4527",2000,"Mumba, Samantha","Gotta Tell You","3:19",19,17,2001-01-13
"4528",2000,"Musiq","Just Friends","4:02",19,58,2001-02-17
"4529",2000,"Mya","Case Of The Ex (What...","3:50",19,3,2000-12-23
"4530",2000,"Mystikal","Shake Ya Ass","4:46",19,42,2000-12-16
"4531",2000,"N'Sync","Bye Bye Bye","3:15",19,18,2000-06-03
"4532",2000,"N'Sync","It's Gonna Be Me","3:10",19,13,2000-09-09
"4533",2000,"N'Sync","This I Promise You","4:23",19,20,2001-02-03
"4534",2000,"Nelly","(Hot S**t) Country G...","4:17",19,11,2000-09-02
"4535",2000,"Next","Wifey","4:03",19,21,2000-09-30
"4536",2000,"Nine Days","Absolutely (Story Of...","3:09",19,11,2000-09-09
"4537",2000,"Paisley, Brad","We Danced","3:45",19,83,2001-02-17
"4538",2000,"Papa Roach","Last Resort","3:19",19,57,2000-12-02
"4539",2000,"Pink","Most Girls","4:06",19,11,2000-12-16
"4540",2000,"Pink","There U Go","3:23",19,10,2000-07-08
"4541",2000,"Price, Kelly","You Should've Told M...","3:12",19,93,2001-01-27
"4542",2000,"Profyle","Liar","3:57",19,94,2001-01-20
"4543",2000,"Rascal Flatts","Prayin' For Daylight","3:36",19,72,2000-09-09
"4544",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",19,73,2000-07-22
"4545",2000,"Red Hot Chili Peppers","Californication","5:21",19,97,2000-12-02
"4546",2000,"Red Hot Chili Peppers","Otherside","4:13",19,19,2000-06-17
"4547",2000,"Rimes, LeAnn","Big Deal","3:03",19,56,2000-02-19
"4548",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",19,87,2001-01-13
"4549",2000,"Rimes, LeAnn","I Need You","3:42",19,19,2000-09-30
"4550",2000,"Rogers, Kenny","Buy Me A Rose","3:46",19,88,2000-07-15
"4551",2000,"Ruff Endz","No More","3:56",19,21,2000-11-04
"4552",2000,"Sammie","I Like It","4:09",19,91,2000-06-03
"4553",2000,"Santana","Maria, Maria","4:18",19,8,2000-06-17
"4554",2000,"Savage Garden","Crash And Burn","4:41",19,73,2000-08-12
"4555",2000,"Savage Garden","I Knew I Loved You","4:07",19,1,2000-02-26
"4556",2000,"SheDaisy","I Will.. But","3:40",19,85,2000-11-18
"4557",2000,"Sisqo","Got To Get It","3:52",19,88,2000-03-25
"4558",2000,"Sisqo","Incomplete","3:52",19,9,2000-10-28
"4559",2000,"Sisqo","Thong Song","4:05",19,4,2000-06-03
"4560",2000,"Sister Hazel","Change Your Mind","4:02",19,96,2000-11-18
"4561",2000,"Smash Mouth","Then The Morning Com...","3:04",19,24,2000-03-04
"4562",2000,"Son By Four","A Puro Dolor (Purest...","3:30",19,37,2000-08-12
"4563",2000,"Sonique","It Feels So Good","3:48",19,17,2000-05-27
"4564",2000,"SoulDecision","Faded","3:25",19,31,2000-11-11
"4565",2000,"Spears, Britney","From The Bottom Of M...","4:30",19,86,2000-06-03
"4566",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",19,90,2000-08-26
"4567",2000,"Sting","Desert Rose","3:52",19,24,2000-09-16
"4568",2000,"Strait, George","Go On","3:48",19,95,2000-12-30
"4569",2000,"Strait, George","The Best Day","3:24",19,53,2000-06-03
"4570",2000,"Sugar Ray","Falls Apart","4:15",19,98,2000-05-20
"4571",2000,"Third Eye Blind","Never Let You Go","3:57",19,27,2000-05-27
"4572",2000,"Thomas, Carl","Emotional","4:31",19,91,2001-03-31
"4573",2000,"Thomas, Carl","I Wish","3:50",19,52,2000-07-29
"4574",2000,"Tippin, Aaron","Kiss This","2:53",19,97,2000-12-30
"4575",2000,"Train","Meet Virginia","3:55",19,28,2000-02-12
"4576",2000,"Tritt, Travis","Best Of Intentions","4:15",19,37,2000-12-23
"4577",2000,"Vassar, Phil","Carlene","4:07",19,93,2000-07-08
"4578",2000,"Vassar, Phil","Just Another Day In ...","3:54",19,74,2001-02-03
"4579",2000,"Vertical Horizon","Everything You Want","4:01",19,7,2000-05-27
"4580",2000,"Vertical Horizon","You're A God","3:45",19,46,2000-12-30
"4581",2000,"Walker, Clay","The Chain Of Love","5:03",19,94,2000-08-19
"4582",2000,"Westlife","Swear It Again","4:07",19,45,2000-08-05
"4583",2000,"Williams, Robbie","Angels","3:56",19,95,2000-03-25
"4584",2000,"matchbox twenty","Bent","4:12",19,4,2000-09-02
"4585",2000,"3 Doors Down","Kryptonite","3:53",20,14,2000-08-19
"4586",2000,"3 Doors Down","Loser","4:24",20,70,2001-03-03
"4587",2000,"98^0","Give Me Just One Nig...","3:24",20,94,2000-12-30
"4588",2000,"Aaliyah","I Don't Wanna","4:15",20,86,2000-06-10
"4589",2000,"Aaliyah","Try Again","4:03",20,4,2000-07-29
"4590",2000,"Adams, Yolanda","Open My Heart","5:30",20,89,2001-01-06
"4591",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",20,43,2000-12-16
"4592",2000,"Aguilera, Christina","I Turn To You","4:00",20,40,2000-08-26
"4593",2000,"Aguilera, Christina","What A Girl Wants","3:18",20,20,2000-04-08
"4594",2000,"Alice Deejay","Better Off Alone","6:50",20,86,2000-08-19
"4595",2000,"Amber","Sexual","4:38",20,88,1999-11-27
"4596",2000,"Anthony, Marc","My Baby You","3:59",20,90,2001-01-27
"4597",2000,"Anthony, Marc","You Sang To Me","3:50",20,12,2000-07-08
"4598",2000,"Avant","My First Love","4:28",20,79,2001-03-17
"4599",2000,"Avant","Separated","4:13",20,51,2000-09-09
"4600",2000,"BBMak","Back Here","3:35",20,15,2000-09-09
"4601",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",20,70,2001-02-24
"4602",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",20,26,2000-05-13
"4603",2000,"Badu, Erkyah","Bag Lady","5:03",20,66,2000-12-30
"4604",2000,"Baha Men","Who Let The Dogs Out","3:17",20,84,2000-12-02
"4605",2000,"Barenaked Ladies","Pinch Me","3:46",20,34,2001-01-20
"4606",2000,"Black, Clint","Been There","5:28",20,100,2000-07-01
"4607",2000,"Blaque","Bring It All To Me","3:46",20,15,2000-03-04
"4608",2000,"Blink-182","All The Small Things","2:52",20,23,2000-04-15
"4609",2000,"Bon Jovi","It's My Life","3:44",20,87,2000-12-23
"4610",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",20,10,2000-07-29
"4611",2000,"Braxton, Toni","Just Be A Man About ...","4:10",20,90,2000-12-09
"4612",2000,"Brock, Chad","Yes!","3:22",20,59,2000-08-19
"4613",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",20,89,2000-04-22
"4614",2000,"Chesney, Kenny","I Lost It","3:54",20,92,2001-03-03
"4615",2000,"Counting Crows","Hanginaround","4:07",20,66,2000-03-18
"4616",2000,"Creed","Higher","5:16",20,61,2000-01-22
"4617",2000,"Creed","With Arms Wide Open","3:52",20,11,2000-09-23
"4618",2000,"DMX","Party Up (Up In Here...","3:45",20,46,2000-07-08
"4619",2000,"DMX","What You Want","4:05",20,100,2000-11-11
"4620",2000,"Da Brat","What'Chu Like","3:57",20,68,2000-10-14
"4621",2000,"Davidson, Clay","Unconditional","3:56",20,83,2000-08-05
"4622",2000,"Destiny's Child","Independent Women Pa...","3:38",20,2,2001-02-03
"4623",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",20,3,2000-09-23
"4624",2000,"Destiny's Child","Say My Name","4:31",20,5,2000-05-06
"4625",2000,"Dion, Celine","That's The Way It Is","4:03",20,7,2000-03-25
"4626",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",20,59,2000-04-08
"4627",2000,"Dixie Chicks, The","Without You","3:32",20,54,2001-02-17
"4628",2000,"Dr. Dre","Forgot About Dre","3:42",20,82,2000-06-03
"4629",2000,"Dr. Dre","The Next Episode","2:38",20,58,2000-10-07
"4630",2000,"Dream","He Loves U Not","3:43",20,9,2001-02-10
"4631",2000,"Eiffel 65","Blue","3:29",20,88,2000-04-22
"4632",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",20,30,2000-04-08
"4633",2000,"Evans, Sara","Born To Fly","5:36",20,86,2001-03-03
"4634",2000,"Everclear","Wonderful","4:30",20,39,2000-11-18
"4635",2000,"Filter","Take A Picture","4:23",20,42,2000-04-08
"4636",2000,"Foo Fighters","Learn To Fly","3:55",20,42,2000-02-26
"4637",2000,"Gill, Vince","Feels Like Love","4:13",20,91,2001-01-13
"4638",2000,"Goo Goo Dolls","Broadway","3:54",20,87,2000-09-02
"4639",2000,"Gray, Macy","I Try","3:52",20,16,2000-07-01
"4640",2000,"Griggs, Andy","She's More","3:19",20,85,2000-07-22
"4641",2000,"Heatherly, Eric","Flowers On The Wall","3:16",20,89,2000-09-09
"4642",2000,"Henley, Don","Taking You Home","4:08",20,87,2000-11-04
"4643",2000,"Hill, Faith","Breathe","4:04",20,4,2000-03-18
"4644",2000,"Houston, Whitney","Could I Have This Ki...","3:54",20,97,2000-10-28
"4645",2000,"Houston, Whitney","My Love Is Your Love","4:16",20,6,2000-01-15
"4646",2000,"IMx","Stay The Night","3:37",20,78,2000-02-19
"4647",2000,"Iglesias, Enrique","Be With You","3:36",20,28,2000-08-12
"4648",2000,"Ja Rule","Between Me And You","4:05",20,53,2001-01-27
"4649",2000,"Jackson, Alan","It Must Be Love","2:53",20,89,2000-11-04
"4650",2000,"Jagged Edge","He Can't Love U","3:30",20,77,2000-04-22
"4651",2000,"Jagged Edge","Let's Get Married","4:23",20,23,2000-09-16
"4652",2000,"Janet","Doesn't Really Matte...","4:17",20,20,2000-10-28
"4653",2000,"Jay-Z","Big Pimpin'","3:55",20,50,2000-09-02
"4654",2000,"Jay-Z","I Just Wanna Love U ...","3:50",20,30,2001-03-10
"4655",2000,"Joe","I Wanna Know","4:57",20,14,2000-05-13
"4656",2000,"Jones, Donell","Where I Wanna Be","6:22",20,62,2000-09-02
"4657",2000,"Jordan, Montell","Get It On.. Tonite","4:34",20,10,2000-03-04
"4658",2000,"Kandi","Don't Think I'm Not","3:50",20,25,2000-12-16
"4659",2000,"Keith, Toby","How Do You Like Me N...","3:29",20,54,2000-06-10
"4660",2000,"Kid Rock","Only God Knows Why","5:27",20,78,2000-07-01
"4661",2000,"Lawrence, Tracy","Lessons Learned","2:55",20,100,2000-06-10
"4662",2000,"Lonestar","Amazed","4:25",20,50,1999-10-16
"4663",2000,"Lonestar","Smile","3:33",20,91,2000-04-29
"4664",2000,"Lonestar","What About Now","3:30",20,69,2000-10-21
"4665",2000,"Ludacris","What's Your Fantasy","4:16",20,35,2001-02-10
"4666",2000,"Madison Avenue","Don't Call Me Baby","3:44",20,97,2000-11-18
"4667",2000,"Madonna","Music","3:45",20,25,2000-12-23
"4668",2000,"Mary Mary","Shackles (Praise You...","3:12",20,94,2000-08-05
"4669",2000,"McBride, Martina","Love's The Only Hous...","5:13",20,90,2000-06-17
"4670",2000,"McEntire, Reba","I'll Be","4:23",20,100,2000-09-23
"4671",2000,"McEntire, Reba","What Do You Say","3:26",20,71,2000-03-11
"4672",2000,"McGraw, Tim","My Best Friend","4:33",20,49,2000-04-08
"4673",2000,"McGraw, Tim","My Next Thirty Years","3:37",20,62,2001-03-03
"4674",2000,"Messina, Jo Dee","That's The Way","3:17",20,59,2000-11-04
"4675",2000,"Metallica","I Disappear","4:26",20,95,2000-09-23
"4676",2000,"Montgomery, John Michael","The Little Girl","3:52",20,74,2001-01-20
"4677",2000,"Mumba, Samantha","Gotta Tell You","3:19",20,23,2001-01-20
"4678",2000,"Musiq","Just Friends","4:02",20,68,2001-02-24
"4679",2000,"Mya","Case Of The Ex (What...","3:50",20,4,2000-12-30
"4680",2000,"Mystikal","Shake Ya Ass","4:46",20,58,2000-12-23
"4681",2000,"N'Sync","Bye Bye Bye","3:15",20,20,2000-06-10
"4682",2000,"N'Sync","It's Gonna Be Me","3:10",20,15,2000-09-16
"4683",2000,"N'Sync","This I Promise You","4:23",20,22,2001-02-10
"4684",2000,"Nelly","(Hot S**t) Country G...","4:17",20,10,2000-09-09
"4685",2000,"Next","Wifey","4:03",20,25,2000-10-07
"4686",2000,"Nine Days","Absolutely (Story Of...","3:09",20,12,2000-09-16
"4687",2000,"Paisley, Brad","We Danced","3:45",20,86,2001-02-24
"4688",2000,"Papa Roach","Last Resort","3:19",20,72,2000-12-09
"4689",2000,"Pink","Most Girls","4:06",20,14,2000-12-23
"4690",2000,"Pink","There U Go","3:23",20,10,2000-07-15
"4691",2000,"Price, Kelly","You Should've Told M...","3:12",20,92,2001-02-03
"4692",2000,"Profyle","Liar","3:57",20,99,2001-01-27
"4693",2000,"Rascal Flatts","Prayin' For Daylight","3:36",20,77,2000-09-16
"4694",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",20,89,2000-07-29
"4695",2000,"Red Hot Chili Peppers","Otherside","4:13",20,22,2000-06-24
